"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"ANURA"	"PHRYNOBATRACHIDAE"	"Phrynobatrachus"	"ungujae"		"EN"	352	7
"ANURA"	"PHRYNOBATRACHIDAE"	"Phrynobatrachus"	"uzungwensis"		"VU"	352	12
"ANURA"	"PHRYNOBATRACHIDAE"	"Phrynobatrachus"	"versicolor"		"VU"	352	13
"ANURA"	"PHRYNOBATRACHIDAE"	"Phrynobatrachus"	"villiersi"		"VU"	352	14
"ANURA"	"PHRYNOBATRACHIDAE"	"Phrynobatrachus"	"werneri"		"LC"	352	50
"ANURA"	"PIPIDAE"	"Hymenochirus"	"boettgeri"	"Congo Dwarf Clawed Frog"	"LC"	353	0
"ANURA"	"PIPIDAE"	"Hymenochirus"	"curtipes"	"Western Dwarf Clawed Frog"	"LC"	353	1
"ANURA"	"PIPIDAE"	"Pipa"	"arrabali"	"Arrabal's Suriname Toad"	"LC"	354	1
"ANURA"	"PIPIDAE"	"Pipa"	"aspera"	"Albina Surinam Toad"	"LC"	354	2
"ANURA"	"PIPIDAE"	"Pipa"	"carvalhoi"	"Carvalho's Surinam Toad"	"LC"	354	3
"ANURA"	"PIPIDAE"	"Pipa"	"myersi"	"Myers' Surinam Toad"	"EN"	354	0
"ANURA"	"PIPIDAE"	"Pipa"	"parva"		"LC"	354	4
"ANURA"	"PIPIDAE"	"Pipa"	"pipa"	"Suriname Toad"	"LC"	354	5
"ANURA"	"PIPIDAE"	"Pipa"	"snethlageae"		"LC"	354	6
"ANURA"	"PIPIDAE"	"Pseudhymenochirus"	"merlini"		"LC"	355	0
"ANURA"	"PIPIDAE"	"Xenopus"	"amieti"	"Volcano Clawed Frog"	"NT"	356	3
"ANURA"	"PIPIDAE"	"Xenopus"	"andrei"	"Andre's Clawed Frog"	"LC"	356	4
"ANURA"	"PIPIDAE"	"Xenopus"	"borealis"	"Marsabit Clawed Frog"	"LC"	356	5
"ANURA"	"PIPIDAE"	"Xenopus"	"clivii"	"Eritrea Clawed Frog, Peracca's Clawed Frog"	"LC"	356	6
"ANURA"	"PIPIDAE"	"Xenopus"	"epitropicalis"	"Cameroon Clawed Frog"	"LC"	356	7
"ANURA"	"PIPIDAE"	"Xenopus"	"fraseri"	"Fraser's Clawed Frog, Fraser's Platanna"	"LC"	356	8
"ANURA"	"PIPIDAE"	"Xenopus"	"gilli"	"Cape Platanna, Gill's Platanna"	"EN"	356	2
"ANURA"	"PIPIDAE"	"Xenopus"	"itombwensis"	"Itombwe Massif Clawed Frog"	"CR"	356	0
"ANURA"	"PIPIDAE"	"Xenopus"	"laevis"	"African Clawed Frog, Clawed Toad, Common Clawed Frog, Common Clawed Toad, Common Platanna, Platanna"	"LC"	356	9
"ANURA"	"PIPIDAE"	"Xenopus"	"longipes"	"Lake Oku Clawed Frog"	"CR"	356	1
"ANURA"	"PIPIDAE"	"Xenopus"	"muelleri"	"Muller's Platanna"	"LC"	356	10
"ANURA"	"PIPIDAE"	"Xenopus"	"petersii"	"Peters' Platanna"	"LC"	356	11
"ANURA"	"PIPIDAE"	"Xenopus"	"pygmaeus"	"Bouchia Clawed Frog"	"LC"	356	12
"ANURA"	"PIPIDAE"	"Xenopus"	"tropicalis"	"Tropical Clawed Frog"	"LC"	356	13
"ANURA"	"PIPIDAE"	"Xenopus"	"vestitus"	"Kivu Clawed Frog"	"LC"	356	14
"ANURA"	"PIPIDAE"	"Xenopus"	"victorianus"	"Mwanza Frog, Lake Vistoria Clawed Frog"	"LC"	356	15
"ANURA"	"PIPIDAE"	"Xenopus"	"wittei"	"De Witte's Clawed Frog"	"LC"	356	16
"ANURA"	"PTYCHADENIDAE"	"Hildebrandtia"	"macrotympanum"		"LC"	357	0
"ANURA"	"PTYCHADENIDAE"	"Hildebrandtia"	"ornata"	"African Ornate Frog, Common Ornate Frog, Ornate Frog, Southern Ornate Frog"	"LC"	357	1
"ANURA"	"PTYCHADENIDAE"	"Lanzarana"	"largeni"		"NT"	358	0
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"aequiplicata"	"Victoria Grassland Frog, Victoria Ridged Frog"	"LC"	359	5
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"anchietae"	"Anchieta's Ridged Frog, Plain Grass Frog"	"LC"	359	6
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"ansorgii"	"Ansorge's Ridged Frog"	"LC"	359	7
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"bibroni"	"Broad-banded Grass Frog"	"LC"	359	8
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"broadleyi"	"Broadley's Ridged Frog"	"EN"	359	0
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"bunoderma"	"Rough Ridged Frog"	"LC"	359	9
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"chrysogaster"		"LC"	359	10
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"cooperi"		"LC"	359	11
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"erlangeri"	"Erlanger's Grassland Frog, Erlanger's Grass Frog"	"NT"	359	3
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"gansi"		"LC"	359	12
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"grandisonae"		"LC"	359	13
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"guibei"		"LC"	359	14
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"keilingi"		"LC"	359	15
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"longirostris"		"LC"	359	16
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"mahnerti"	"Mahnert's Ridged Frog, Highland Ridged Frog"	"LC"	359	17
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"mascareniensis"	"Mascarene Grass Frog, Mascarene Grassland Frog, Mascarene Ridged Frog"	"LC"	359	18
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"mossambica"	"Mozambique Ridged Frog"	"LC"	359	19
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"nana"	"Somali Grassland Frog, Smallest Grass Frog"	"EN"	359	1
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"neumanni"		"LC"	359	20
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"newtoni"		"EN"	359	2
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"obscura"		"LC"	359	21
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"oxyrhynchus"		"LC"	359	22
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"perplicata"		"LC"	359	23
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"perreti"		"LC"	359	24
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"porosissima"		"LC"	359	25
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"pumilio"		"LC"	359	26
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"schillukorum"	"Schilluk Ridged Frog, Sudan Grassland Frog"	"LC"	359	27
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"stenocephala"		"LC"	359	28
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"straeleni"		"LC"	359	29
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"subpunctata"		"LC"	359	30
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"superciliaris"		"NT"	359	4
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"taenioscelis"	"Dwarf Grass Frog, Small Ridged Frog, Lukula Grassland Frog, Spotted Throated Ridged Frog"	"LC"	359	31
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"tellinii"	"Central Grassland Frog, Peracca's River Frog"	"LC"	359	32
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"tournieri"		"LC"	359	33
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"trinodis"	"Dakar Grassland Frog"	"LC"	359	34
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"upembae"		"LC"	359	35
"ANURA"	"PTYCHADENIDAE"	"Ptychadena"	"uzungwensis"		"LC"	359	36
"ANURA"	"PYXICEPHALIDAE"	"Amietia"	"angolensis"	"Angola River Frog, Common River Frog"	"LC"	360	3
"ANURA"	"PYXICEPHALIDAE"	"Amietia"	"dracomontana"	"Drakensberg River Frog, Sani Pass Frog"	"LC"	360	4
"ANURA"	"PYXICEPHALIDAE"	"Amietia"	"fuscigula"	"Cape River Frog"	"LC"	360	5
"ANURA"	"PYXICEPHALIDAE"	"Amietia"	"inyangae"	"Inyangani River Frog"	"EN"	360	0
"ANURA"	"PYXICEPHALIDAE"	"Amietia"	"johnstoni"	"Johnston's River Frog"	"EN"	360	1
"ANURA"	"PYXICEPHALIDAE"	"Amietia"	"vandijki"		"LC"	360	6
"ANURA"	"PYXICEPHALIDAE"	"Amietia"	"vertebralis"	"Ice Frog, Large-mouthed Frog"	"NT"	360	2
"ANURA"	"PYXICEPHALIDAE"	"Anhydrophryne"	"hewitti"	"Hewitt's Moss Frog"	"LC"	361	2
"ANURA"	"PYXICEPHALIDAE"	"Anhydrophryne"	"ngongoniensis"	"Mistbelt Chirping Frog, Mistbelt Moss Frog, Ngongoni Moss Frog"	"EN"	361	0
"ANURA"	"PYXICEPHALIDAE"	"Anhydrophryne"	"rattrayi"	"Hogsback Frog, Rattray's Frog"	"EN"	361	1
"ANURA"	"PYXICEPHALIDAE"	"Arthroleptella"	"bicolor"	"Bainskloof Moss Frog"	"LC"	362	5
"ANURA"	"PYXICEPHALIDAE"	"Arthroleptella"	"drewesii"	"Drewes' Moss Frog"	"NT"	362	2
"ANURA"	"PYXICEPHALIDAE"	"Arthroleptella"	"landdrosia"	"Landdros Moss Frog"	"NT"	362	3
"ANURA"	"PYXICEPHALIDAE"	"Arthroleptella"	"lightfooti"	"Lightfoot's Moss Frog"	"NT"	362	4
"ANURA"	"PYXICEPHALIDAE"	"Arthroleptella"	"rugosa"		"CR"	362	0
"ANURA"	"PYXICEPHALIDAE"	"Arthroleptella"	"subvoce"		"EN"	362	1
"ANURA"	"PYXICEPHALIDAE"	"Arthroleptella"	"villiersi"	"De Villier's Moss Frog"	"LC"	362	6
"ANURA"	"PYXICEPHALIDAE"	"Aubria"	"masako"		"LC"	363	0
"ANURA"	"PYXICEPHALIDAE"	"Aubria"	"occidentalis"		"LC"	363	1
"ANURA"	"PYXICEPHALIDAE"	"Aubria"	"subsigillata"		"LC"	363	2
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"boettgeri"	"Boettger's Dainty Frog, Common Caco"	"LC"	364	1
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"capense"	"Cape Dainty Frog, Cape Caco"	"NT"	364	0
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"karooicum"	"Karoo Dainty Frog"	"LC"	364	2
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"kinangopensis"		"LC"	364	3
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"namaquense"	"Namaqua Caco, Namaqua Dainty Frog"	"LC"	364	4
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"nanum"	"Bronze Caco, Bronze Dainty Frog"	"LC"	364	5
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"parvum"	"Mountain Caco, Small Dainty Frog"	"LC"	364	6
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"platys"	"Flat Caco, Flat Dainty Frog, Smooth Dainty Frog"	"LC"	364	7
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"plimptoni"		"LC"	364	8
"ANURA"	"PYXICEPHALIDAE"	"Cacosternum"	"striatum"	"Striped Caco, Striped Metal Frog"	"LC"	364	9
"ANURA"	"PYXICEPHALIDAE"	"Ericabatrachus"	"baleensis"	"Bale Mountains Frog"	"CR"	365	0
"ANURA"	"PYXICEPHALIDAE"	"Microbatrachella"	"capensis"		"CR"	366	0
"ANURA"	"PYXICEPHALIDAE"	"Natalobatrachus"	"bonebergi"		"EN"	367	0
"ANURA"	"PYXICEPHALIDAE"	"Nothophryne"	"broadleyi"		"EN"	368	0
"ANURA"	"PYXICEPHALIDAE"	"Poyntonia"	"paludicola"		"NT"	369	0
"ANURA"	"PYXICEPHALIDAE"	"Pyxicephalus"	"adspersus"	"African Bullfrog"	"LC"	370	0
"ANURA"	"PYXICEPHALIDAE"	"Pyxicephalus"	"edulis"	"Edible Bullfrog, Edible Frog"	"LC"	370	1
"ANURA"	"PYXICEPHALIDAE"	"Pyxicephalus"	"obbianus"	"Calabresi's Bullfrog"	"LC"	370	2
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"bonaespei"	"Banded Stream Frog"	"LC"	371	2
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"fasciatus"	"Striped Stream Frog"	"LC"	371	3
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"fuelleborni"	"Fuelleborn's Stream Frog"	"LC"	371	4
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"grayii"	"Gray's Stream Frog"	"LC"	371	5
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"hymenopus"	"Drakensberg Stream Frog"	"LC"	371	6
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"kitumbeine"		"VU"	371	0
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"merumontanus"		"LC"	371	7
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"rhodesianus"	"Chimanimani Stream Frog"	"VU"	371	1
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"springbokensis"	"Namaqua Stream Frog"	"LC"	371	8
"ANURA"	"PYXICEPHALIDAE"	"Strongylopus"	"wageri"	"Wager's Stream Frog"	"LC"	371	9
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"cryptotis"	"Common Sand Frog"	"LC"	372	0
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"delalandii"	"Delalande's Sand Frog"	"LC"	372	1
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"krugerensis"	"Knocking Sand Frog"	"LC"	372	2
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"luganga"		"LC"	372	3
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"marmorata"	"Marbled Sand Frog"	"LC"	372	4
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"natalensis"	"Natal Sand Frog"	"LC"	372	5
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"tandyi"	"Tandy's Sand Frog"	"LC"	372	6
"ANURA"	"PYXICEPHALIDAE"	"Tomopterna"	"tuberculosa"	"Rough Sand Frog"	"LC"	372	7
"ANURA"	"RANIDAE"	"Amolops"	"archotaphus"		"LC"	373	11
"ANURA"	"RANIDAE"	"Amolops"	"chunganensis"		"LC"	373	12
"ANURA"	"RANIDAE"	"Amolops"	"cremnobatus"		"NT"	373	7
"ANURA"	"RANIDAE"	"Amolops"	"daiyunensis"		"NT"	373	8
"ANURA"	"RANIDAE"	"Amolops"	"formosus"		"LC"	373	13
"ANURA"	"RANIDAE"	"Amolops"	"gerbillus"		"LC"	373	14
"ANURA"	"RANIDAE"	"Amolops"	"granulosus"		"LC"	373	15
"ANURA"	"RANIDAE"	"Amolops"	"hainanensis"		"EN"	373	0
"ANURA"	"RANIDAE"	"Amolops"	"hongkongensis"		"EN"	373	1
"ANURA"	"RANIDAE"	"Amolops"	"jinjiangensis"		"VU"	373	2
"ANURA"	"RANIDAE"	"Amolops"	"kangtingensis"		"VU"	373	3
"ANURA"	"RANIDAE"	"Amolops"	"larutensis"		"LC"	373	16
"ANURA"	"RANIDAE"	"Amolops"	"lifanensis"		"NT"	373	9
"ANURA"	"RANIDAE"	"Amolops"	"loloensis"		"VU"	373	4
"ANURA"	"RANIDAE"	"Amolops"	"mantzorum"		"LC"	373	17
"ANURA"	"RANIDAE"	"Amolops"	"marmoratus"		"LC"	373	18
"ANURA"	"RANIDAE"	"Amolops"	"mengyangensis"		"LC"	373	19
"ANURA"	"RANIDAE"	"Amolops"	"monticola"		"LC"	373	20
"ANURA"	"RANIDAE"	"Amolops"	"panhai"		"LC"	373	21
"ANURA"	"RANIDAE"	"Amolops"	"ricketti"		"LC"	373	22
"ANURA"	"RANIDAE"	"Amolops"	"torrentis"		"VU"	373	5
"ANURA"	"RANIDAE"	"Amolops"	"tuberodepressus"		"VU"	373	6
"ANURA"	"RANIDAE"	"Amolops"	"viridimaculatus"		"NT"	373	10
"ANURA"	"RANIDAE"	"Amolops"	"wuyiensis"		"LC"	373	23
"ANURA"	"RANIDAE"	"Babina"	"adenopleura"		"LC"	374	3
"ANURA"	"RANIDAE"	"Babina"	"chapaensis"	"Chapa Frog"	"LC"	374	4
"ANURA"	"RANIDAE"	"Babina"	"daunchina"	"Emei Music Frog"	"LC"	374	5
"ANURA"	"RANIDAE"	"Babina"	"holsti"	"Holst's Frog"	"EN"	374	0
"ANURA"	"RANIDAE"	"Babina"	"okinavana"	"Ryukyu Brown Frog"	"EN"	374	1
"ANURA"	"RANIDAE"	"Babina"	"pleuraden"		"LC"	374	6
"ANURA"	"RANIDAE"	"Babina"	"subaspera"		"EN"	374	2
"ANURA"	"RANIDAE"	"Clinotarsus"	"alticola"		"LC"	375	1
"ANURA"	"RANIDAE"	"Clinotarsus"	"curtipes"		"NT"	375	0
"ANURA"	"RANIDAE"	"Glandirana"	"emeljanovi"		"LC"	376	2
"ANURA"	"RANIDAE"	"Glandirana"	"minima"		"CR"	376	0
"ANURA"	"RANIDAE"	"Glandirana"	"rugosa"	"Japanese Wrinkled Frog"	"LC"	376	3
"ANURA"	"RANIDAE"	"Glandirana"	"tientaiensis"		"NT"	376	1
"ANURA"	"RANIDAE"	"Huia"	"cavitympanum"	"Hole-in-the-head Frog"	"LC"	377	1
"ANURA"	"RANIDAE"	"Huia"	"masonii"	"Javan Torrent Frog"	"VU"	377	0
"ANURA"	"RANIDAE"	"Huia"	"sumatrana"	"Sumatran Torrent Frog"	"LC"	377	2
"ANURA"	"RANIDAE"	"Humerana"	"humeralis"		"LC"	378	0
"ANURA"	"RANIDAE"	"Humerana"	"miopus"		"LC"	378	1
"ANURA"	"RANIDAE"	"Hylarana"	"albolabris"		"LC"	379	18
"ANURA"	"RANIDAE"	"Hylarana"	"amnicola"		"LC"	379	19
"ANURA"	"RANIDAE"	"Hylarana"	"arfaki"		"LC"	379	20
"ANURA"	"RANIDAE"	"Hylarana"	"asperrima"		"EN"	379	0
"ANURA"	"RANIDAE"	"Hylarana"	"attigua"		"VU"	379	3
"ANURA"	"RANIDAE"	"Hylarana"	"aurantiaca"		"VU"	379	4
"ANURA"	"RANIDAE"	"Hylarana"	"banjarana"		"NT"	379	10
"ANURA"	"RANIDAE"	"Hylarana"	"baramica"		"LC"	379	21
"ANURA"	"RANIDAE"	"Hylarana"	"celebensis"		"LC"	379	22
"ANURA"	"RANIDAE"	"Hylarana"	"chalconota"	"Schlegel's Frog, Brown Stream Frog, Copper-cheeked Frog, White-lipped Frog"	"LC"	379	23
"ANURA"	"RANIDAE"	"Hylarana"	"chitwanensis"		"NT"	379	11
"ANURA"	"RANIDAE"	"Hylarana"	"cubitalis"		"LC"	379	24
"ANURA"	"RANIDAE"	"Hylarana"	"daemeli"	"Water Frog, Wood Frog"	"LC"	379	25
"ANURA"	"RANIDAE"	"Hylarana"	"darlingi"		"LC"	379	26
"ANURA"	"RANIDAE"	"Hylarana"	"elberti"		"LC"	379	27
"ANURA"	"RANIDAE"	"Hylarana"	"erythraea"	"Common Green Frog, Green Paddy Frog, Leaf Frog, Red-eared Frog"	"LC"	379	28
"ANURA"	"RANIDAE"	"Hylarana"	"faber"		"LC"	379	29
"ANURA"	"RANIDAE"	"Hylarana"	"florensis"	"Floresian Frog"	"LC"	379	30
"ANURA"	"RANIDAE"	"Hylarana"	"galamensis"		"LC"	379	31
"ANURA"	"RANIDAE"	"Hylarana"	"garoensis"	"Garo Hills Frog, Boulenger's Garo Hill Frog, Daniel's Frog, Mawphlang Frog, Swift Cascade Frog"	"LC"	379	32
"ANURA"	"RANIDAE"	"Hylarana"	"garritor"		"LC"	379	33
"ANURA"	"RANIDAE"	"Hylarana"	"glandulosa"		"LC"	379	34
"ANURA"	"RANIDAE"	"Hylarana"	"gracilis"		"LC"	379	35
"ANURA"	"RANIDAE"	"Hylarana"	"grandocula"		"LC"	379	36
"ANURA"	"RANIDAE"	"Hylarana"	"guentheri"	"Gunther's Amoy Frog, Guenther's Amoy Frog, Guenther's Frog, Günther's Frog"	"LC"	379	37
"ANURA"	"RANIDAE"	"Hylarana"	"igorota"		"VU"	379	5
"ANURA"	"RANIDAE"	"Hylarana"	"jimiensis"		"LC"	379	38
"ANURA"	"RANIDAE"	"Hylarana"	"kampeni"		"LC"	379	39
"ANURA"	"RANIDAE"	"Hylarana"	"kreffti"		"LC"	379	40
"ANURA"	"RANIDAE"	"Hylarana"	"laterimaculata"		"LC"	379	41
"ANURA"	"RANIDAE"	"Hylarana"	"latouchii"		"LC"	379	42
"ANURA"	"RANIDAE"	"Hylarana"	"lemairei"		"LC"	379	43
"ANURA"	"RANIDAE"	"Hylarana"	"leptoglossa"	"Cope's Assam Frog, Cope's Frog, Long-tongued Frog"	"LC"	379	44
"ANURA"	"RANIDAE"	"Hylarana"	"lepus"		"LC"	379	45
"ANURA"	"RANIDAE"	"Hylarana"	"longipes"		"VU"	379	6
"ANURA"	"RANIDAE"	"Hylarana"	"luctuosa"		"LC"	379	46
"ANURA"	"RANIDAE"	"Hylarana"	"luzonensis"		"NT"	379	12
"ANURA"	"RANIDAE"	"Hylarana"	"macrodactyla"		"LC"	379	47
"ANURA"	"RANIDAE"	"Hylarana"	"macrops"		"NT"	379	13
"ANURA"	"RANIDAE"	"Hylarana"	"malabarica"		"LC"	379	48
"ANURA"	"RANIDAE"	"Hylarana"	"mangyanum"		"EN"	379	1
"ANURA"	"RANIDAE"	"Hylarana"	"maosonensis"		"LC"	379	49
"ANURA"	"RANIDAE"	"Hylarana"	"milleti"		"LC"	379	50
"ANURA"	"RANIDAE"	"Hylarana"	"milneana"		"LC"	379	51
"ANURA"	"RANIDAE"	"Hylarana"	"mocquardii"		"LC"	379	52
"ANURA"	"RANIDAE"	"Hylarana"	"moellendorffi"		"NT"	379	14
"ANURA"	"RANIDAE"	"Hylarana"	"moluccana"		"LC"	379	53
"ANURA"	"RANIDAE"	"Hylarana"	"montivaga"		"LC"	379	54
"ANURA"	"RANIDAE"	"Hylarana"	"mortenseni"		"NT"	379	15
"ANURA"	"RANIDAE"	"Hylarana"	"nicobariensis"	"Cricket Frog, Nicobar Cricket Frog, Nicobarese Frog, Nicobar Frog, Nicobar Island Frog"	"LC"	379	55
"ANURA"	"RANIDAE"	"Hylarana"	"nigrovittata"		"LC"	379	56
"ANURA"	"RANIDAE"	"Hylarana"	"novaeguineae"		"LC"	379	57
"ANURA"	"RANIDAE"	"Hylarana"	"occidentalis"		"EN"	379	2
"ANURA"	"RANIDAE"	"Hylarana"	"papua"		"LC"	379	58
"ANURA"	"RANIDAE"	"Hylarana"	"picturata"		"LC"	379	59
"ANURA"	"RANIDAE"	"Hylarana"	"raniceps"		"LC"	379	60
"ANURA"	"RANIDAE"	"Hylarana"	"siberu"		"LC"	379	61
"ANURA"	"RANIDAE"	"Hylarana"	"signata"		"LC"	379	62
"ANURA"	"RANIDAE"	"Hylarana"	"similis"		"NT"	379	16
"ANURA"	"RANIDAE"	"Hylarana"	"spinulosa"		"VU"	379	7
"ANURA"	"RANIDAE"	"Hylarana"	"supragrisea"		"LC"	379	63
"ANURA"	"RANIDAE"	"Hylarana"	"taipehensis"		"LC"	379	64
"ANURA"	"RANIDAE"	"Hylarana"	"temporalis"		"NT"	379	17
"ANURA"	"RANIDAE"	"Hylarana"	"tipanan"		"VU"	379	8
"ANURA"	"RANIDAE"	"Hylarana"	"tytleri"		"LC"	379	65
"ANURA"	"RANIDAE"	"Hylarana"	"waliesa"		"VU"	379	9
"ANURA"	"RANIDAE"	"Lithobates"	"areolatus"	"Crawfish Frog"	"NT"	380	18
"ANURA"	"RANIDAE"	"Lithobates"	"berlandieri"	"Rio Grande Leopard Frog"	"LC"	380	22
"ANURA"	"RANIDAE"	"Lithobates"	"blairi"	"Plains Leopard Frog"	"LC"	380	23
"ANURA"	"RANIDAE"	"Lithobates"	"bwana"		"VU"	380	9
"ANURA"	"RANIDAE"	"Lithobates"	"capito"	"Gopher Frog"	"NT"	380	19
"ANURA"	"RANIDAE"	"Lithobates"	"catesbeianus"	"American Bullfrog, Bullfrog, Common Bullfrog"	"LC"	380	24
"ANURA"	"RANIDAE"	"Lithobates"	"chichicuahutla"		"CR"	380	0
"ANURA"	"RANIDAE"	"Lithobates"	"chiricahuensis"	"Chiricahua Leopard Frog"	"VU"	380	10
"ANURA"	"RANIDAE"	"Lithobates"	"clamitans"	"Green Frog"	"LC"	380	25
"ANURA"	"RANIDAE"	"Lithobates"	"dunni"		"EN"	380	6
"ANURA"	"RANIDAE"	"Lithobates"	"forreri"		"LC"	380	26
"ANURA"	"RANIDAE"	"Lithobates"	"grylio"	"Pig Frog"	"LC"	380	27
"ANURA"	"RANIDAE"	"Lithobates"	"heckscheri"	"River Frog"	"LC"	380	28
"ANURA"	"RANIDAE"	"Lithobates"	"johni"		"EN"	380	7
"ANURA"	"RANIDAE"	"Lithobates"	"juliani"		"NT"	380	20
"ANURA"	"RANIDAE"	"Lithobates"	"macroglossa"		"VU"	380	11
"ANURA"	"RANIDAE"	"Lithobates"	"maculatus"		"LC"	380	29
"ANURA"	"RANIDAE"	"Lithobates"	"magnaocularis"	"Northwest Mexico Leopard Frog"	"LC"	380	30
"ANURA"	"RANIDAE"	"Lithobates"	"megapoda"		"VU"	380	12
"ANURA"	"RANIDAE"	"Lithobates"	"miadis"		"VU"	380	13
"ANURA"	"RANIDAE"	"Lithobates"	"montezumae"		"LC"	380	31
"ANURA"	"RANIDAE"	"Lithobates"	"neovolcanicus"	"Transverse Volcanic Leopard Frog"	"NT"	380	21
"ANURA"	"RANIDAE"	"Lithobates"	"okaloosae"	"Florida Bog Frog"	"VU"	380	14
"ANURA"	"RANIDAE"	"Lithobates"	"omiltemanus"	"Guerreran Leopard Frog"	"CR"	380	1
"ANURA"	"RANIDAE"	"Lithobates"	"onca"	"Relict Leopard Frog"	"EN"	380	8
"ANURA"	"RANIDAE"	"Lithobates"	"palmipes"		"LC"	380	32
"ANURA"	"RANIDAE"	"Lithobates"	"palustris"	"Pickerel Frog"	"LC"	380	33
"ANURA"	"RANIDAE"	"Lithobates"	"pipiens"	"Northern Leopard Frog"	"LC"	380	34
"ANURA"	"RANIDAE"	"Lithobates"	"pueblae"		"CR"	380	2
"ANURA"	"RANIDAE"	"Lithobates"	"pustulosus"		"LC"	380	35
"ANURA"	"RANIDAE"	"Lithobates"	"septentrionalis"	"Mink Frog"	"LC"	380	36
"ANURA"	"RANIDAE"	"Lithobates"	"sevosus"	"Dusky Gopher Frog"	"CR"	380	3
"ANURA"	"RANIDAE"	"Lithobates"	"sierramadrensis"		"VU"	380	15
"ANURA"	"RANIDAE"	"Lithobates"	"spectabilis"		"LC"	380	37
"ANURA"	"RANIDAE"	"Lithobates"	"sphenocephalus"	"Southern Leopard Frog"	"LC"	380	38
"ANURA"	"RANIDAE"	"Lithobates"	"subaquavocalis"	"Ramsey Canyon Leopard Frog"	"CR"	380	4
"ANURA"	"RANIDAE"	"Lithobates"	"sylvaticus"	"Wood Frog"	"LC"	380	39
"ANURA"	"RANIDAE"	"Lithobates"	"tarahumarae"	"Tarahumara Frog"	"VU"	380	16
