"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Coleodactylus"	"septentrionalis"	"Ilha Maraca Gecko"	"LC"	643	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Euleptes"	"europaea"	"European Leaf-toed Gecko"	"NT"	644	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Gonatodes"	"caudiscutatus"	"Shieldhead Gecko"	"LC"	645	1
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Gonatodes"	"daudini"	"Grenadines Clawed Gecko, Union Island Gecko"	"CR"	645	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Gonatodes"	"hasemani"	"Haseman's Gecko"	"LC"	645	2
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Lepidoblepharis"	"sanctaemartae"		"LC"	646	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Lepidoblepharis"	"xanthostigma"		"LC"	646	1
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"abdelkuri"	"Abdel Kuri Rock Gecko"	"LC"	647	1
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"carteri"	"Carter's Semaphore Gecko"	"LC"	647	2
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"celerrimus"		"LC"	647	3
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"collaris"		"LC"	647	4
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"gallagheri"	"Wadi Kharrar Rock Gecko"	"NT"	647	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"guichardi"	"Guichard's Rock Gecko"	"LC"	647	5
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"insignis"	"Blanford's Rock Gecko"	"LC"	647	6
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"insignoides"	"Haggier Massif Rock Gecko"	"LC"	647	7
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"minimus"		"LC"	647	8
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"obsti"		"LC"	647	9
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"ornithocephalus"	"Birdhead Rock Gecko"	"LC"	647	10
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"popovi"		"LC"	647	11
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"rupestris"	"Blandford's Semaphore Gecko, Dwarf Rock Gecko, Persia Rock Gecko"	"LC"	647	12
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"saada"	"Yemen Rock Gecko"	"LC"	647	13
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"samhaensis"		"LC"	647	14
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"schneideri"		"LC"	647	15
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Pristurus"	"sokotranus"	"Socotra Rock Gecko"	"LC"	647	16
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Quedenfeldtia"	"moerens"		"LC"	648	1
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Quedenfeldtia"	"trachyblepharus"	"Atlas Day Gecko"	"NT"	648	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Saurodactylus"	"brosseti"		"LC"	649	1
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Saurodactylus"	"fasciatus"	"Banded Toed Gecko"	"VU"	649	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Saurodactylus"	"mauritanicus"		"LC"	649	2
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"armasi"	"Guantanamo Coastal Gecko"	"EN"	650	1
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"callocricus"	"Rough-banded Sphaero"	"VU"	650	5
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"corticola"	"Central Bahamas Sphaero"	"LC"	650	12
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"difficilis"	"Hispaniolan Eyespot Sphaero"	"LC"	650	13
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"dunni"	"Dunn's Least Gecko"	"LC"	650	14
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"glaucus"		"LC"	650	15
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"goniorhynchus"	"Jamaican Forest Sphaero"	"NT"	650	9
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"graptolaemus"	"Costa Rica Least Gecko"	"LC"	650	16
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"homolepis"	"Caribbean Least Gecko"	"LC"	650	17
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"kirbyi"	"Grenadines Sphaero, Bequia Sphaero, Bequia Dwarf Gecko"	"VU"	650	6
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"klauberi"	"Puerto Rican Upland Sphaero"	"LC"	650	18
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"micropithecus"	"Monito Gecko"	"EN"	650	2
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"millepunctatus"		"LC"	650	19
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"nicholsi"	"Puerto Rican Crescent Sphaero "	"LC"	650	20
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"notatus"	"Reef Gecko"	"LC"	650	21
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"pacificus"	"Pacific Least Gecko"	"LC"	650	22
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"pimienta"	"Cuban Pepper Sphaero"	"EN"	650	3
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"richardi"	"Zapata Big-scaled Sphaero "	"NT"	650	10
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"rosaurae"	"Bay Island Least Gecko"	"LC"	650	23
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"savagei"	"Altagracia Speckled Sphaero "	"LC"	650	24
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"scaber"	"Double-collared Sphaero "	"LC"	650	25
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"scapularis"	"Boulenger's Least Gecko"	"VU"	650	7
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"storeyae"		"EN"	650	4
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"streptophorus"	"Hispaniolan Small-eared Sphaero "	"LC"	650	26
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"thompsoni"	"Barahona Limestone Sphaero "	"NT"	650	11
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"torrei"	"Cuban Broad-banded Sphaero"	"VU"	650	8
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"vincenti"	"Windward Sphaero"	"LC"	650	27
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Sphaerodactylus"	"williamsi"	"Haitian Striped Sphaero"	"CR"	650	0
"SQUAMATA"	"SPHAERODACTYLIDAE"	"Teratoscincus"	"przewalskii"	"Przewalski's Wonder Gecko"	"LC"	651	0
"SQUAMATA"	"TEIIDAE"	"Ameiva"	"chrysolaema"	"Common Ameiva, Hisaniolan Giant Ameiva"	"LC"	652	5
"SQUAMATA"	"TEIIDAE"	"Ameiva"	"corax"	"Censky's Ameiva, Anguilla Black Ameiva, Little Scrub Island Ground Lizard"	"VU"	652	2
"SQUAMATA"	"TEIIDAE"	"Ameiva"	"corvina"	"Sombrero Ameiva"	"VU"	652	3
"SQUAMATA"	"TEIIDAE"	"Ameiva"	"lineolata"	"Pigmy Blue-tailed Ameiva, Dwarf Teiid"	"LC"	652	6
"SQUAMATA"	"TEIIDAE"	"Ameiva"	"maynardii"	"Inagua Ameiva, Greater Inagua Ameiva"	"VU"	652	4
"SQUAMATA"	"TEIIDAE"	"Ameiva"	"polops"	"St. Croix Ameiva, Saint Croix Ground Lizard, St. Croix Ground Lizard"	"CR"	652	0
"SQUAMATA"	"TEIIDAE"	"Ameiva"	"vittata"		"CR"	652	1
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"angusticeps"		"LC"	653	8
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"arizonae"	"Arizona Striped Whiptail"	"NT"	653	4
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"bacatus"		"LC"	653	9
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"burti"	"Canyon Spotted Whiptail"	"LC"	653	10
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"calidipes"		"LC"	653	11
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"canus"		"LC"	653	12
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"carmenensis"	"Carmen Island Whiptail"	"LC"	653	13
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"catalinensis"		"VU"	653	0
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"celeripes"		"LC"	653	14
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"ceralbensis"		"LC"	653	15
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"communis"		"LC"	653	16
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"costatus"		"LC"	653	17
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"cozumela"		"LC"	653	18
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"danheimae"		"LC"	653	19
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"deppei"	"Blackbelly Racerunner"	"LC"	653	20
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"dixoni"	"Gray-checkered Whiptail"	"NT"	653	5
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"espiritensis"		"LC"	653	21
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"exsanguis"	"Chihuahuan Spotted Whiptail"	"LC"	653	22
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"flagellicauda"	"Gila Spotted Whiptail"	"LC"	653	23
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"franciscensis"		"LC"	653	24
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"gularis"	"Common Spotted Whiptail, Eastern Spotted Whiptail, Texas Spotted Whiptail"	"LC"	653	25
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"guttata"		"LC"	653	26
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"gypsi"	"Little White Whiptail"	"VU"	653	1
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"hyperythra"	"Orange-throated Race-runner, Orange-throated Whiptail, Orangethroat Whiptail, Race-runner"	"LC"	653	27
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"inornata"	"Little Striped Whiptail"	"LC"	653	28
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"labialis"		"VU"	653	2
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"laredoensis"	"Laredo Striped Whiptail"	"LC"	653	29
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"lineattissima"		"LC"	653	30
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"martyris"	"San Pedro Martir Whiptail"	"VU"	653	3
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"maslini"		"LC"	653	31
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"mexicana"		"LC"	653	32
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"motaguae"		"LC"	653	33
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"neomexicana"	"New Mexico Whiptail"	"LC"	653	34
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"neotesselata"	"Colorado Checkered Whiptail, Triploid Checkered Whiptail"	"NT"	653	6
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"pai"	"Pai Striped Whiptail"	"LC"	653	35
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"parvisocia"		"LC"	653	36
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"pictus"		"LC"	653	37
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"rodecki"		"NT"	653	7
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"sacki"		"LC"	653	38
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"septemvittata"	"Mexican Plateau Spotted Whiptail, Plateau Spotted Whiptail"	"LC"	653	39
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"sexlineata"	"Six-lined Racerunner"	"LC"	653	40
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"sonorae"	"Sonoran Spotted Whiptail"	"LC"	653	41
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"tesselata"	"Common Checkered Whiptail, Diploid Checkered Whiptail"	"LC"	653	42
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"tigris"	"Tiger Whiptail, Western Whiptail"	"LC"	653	43
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"uniparens"	"Desert Grassland Whiptail"	"LC"	653	44
"SQUAMATA"	"TEIIDAE"	"Aspidoscelis"	"velox"	"Plateau Striped Whiptail"	"LC"	653	45
"SQUAMATA"	"TEIIDAE"	"Cnemidophorus"	"gramivagus"		"LC"	654	1
"SQUAMATA"	"TEIIDAE"	"Cnemidophorus"	"vanzoi"	"Saint Lucian Whiptail, St Lucia Whiptail, Vanzo's Whiptail"	"VU"	654	0
"SQUAMATA"	"TEIIDAE"	"Crocodilurus"	"amazonicus"	"Crocodile Tegu"	"LC"	655	0
"SQUAMATA"	"TEIIDAE"	"Holcosus"	"quadrilineatus"	"Four-lined Ameiva"	"LC"	656	0
"SQUAMATA"	"TEIIDAE"	"Holcosus"	"undulatus"	"Rainbow Ameiva"	"LC"	656	1
"SQUAMATA"	"TEIIDAE"	"Kentropyx"	"viridistriga"	"Green Kentropyx"	"LC"	657	0
"SQUAMATA"	"TEIIDAE"	"Salvator"	"merianae"	"Argentine Black And White Tegu, Black-and-white Tegu"	"LC"	658	0
"SQUAMATA"	"TROGONOPHIDAE"	"Diplometopon"	"zarudnyi"	"Zarudnyi's Worm Lizard"	"LC"	659	0
"SQUAMATA"	"TROGONOPHIDAE"	"Trogonophis"	"wiegmanni"	"Checkerboard Worm Lizard"	"LC"	660	0
"SQUAMATA"	"TROPIDOPHIIDAE"	"Exiliboa"	"placata"		"VU"	661	0
"SQUAMATA"	"TROPIDOPHIIDAE"	"Tropidophis"	"hendersoni"	"Cuban Khaki Trope "	"CR"	662	0
"SQUAMATA"	"TROPIDOPHIIDAE"	"Tropidophis"	"pardalis"	"Spotted Brown Trope "	"LC"	662	1
"SQUAMATA"	"TROPIDURIDAE"	"Ctenoblepharys"	"adspersa"		"NT"	663	0
"SQUAMATA"	"TROPIDURIDAE"	"Eurolophosaurus"	"nanuzae"	"Rodrigues' Lava Lizard"	"NT"	664	0
"SQUAMATA"	"TROPIDURIDAE"	"Leiocephalus"	"carinatus"	"Northern Curly-tailed Lizard"	"LC"	665	2
"SQUAMATA"	"TROPIDURIDAE"	"Leiocephalus"	"greenwayi"	"East Plana Curlytail "	"VU"	665	0
"SQUAMATA"	"TROPIDURIDAE"	"Leiocephalus"	"melanochlorus"	"Tiburon Curlytail"	"NT"	665	1
"SQUAMATA"	"TROPIDURIDAE"	"Leiocephalus"	"schreibersii"	"Hispaniolan Khaki Curlytail , Red-sided Curlytail Lizard"	"LC"	665	3
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"arambarensis"		"EN"	666	0
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"archeforus"	"Main Tree Iguana"	"LC"	666	6
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"atacamensis"		"LC"	666	7
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"austromendocinus"	"Austromendocino Tree Iguana"	"LC"	666	8
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"capillitas"	"Hulse's Tree Iguana"	"LC"	666	9
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"constanzae"	"Constanze's Tree Iguana"	"LC"	666	10
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"dicktracyi"		"LC"	666	11
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"fitzgeraldi"	"Fitzgerald's Tree Iguana"	"LC"	666	12
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"fitzingerii"	"Fitzinger's Tree Iguana"	"LC"	666	13
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"gallardoi"		"LC"	666	14
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"hellmichi"	"Hellmich's Tree Iguana"	"LC"	666	15
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"hernani"		"NT"	666	5
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"huacahuasicus"		"VU"	666	1
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"juanortizi"		"LC"	666	16
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"lutzae"		"VU"	666	2
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"nigromaculatus"	"Many-spotted Tree Iguana"	"LC"	666	17
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"occipitalis"		"VU"	666	3
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"olongasta"		"LC"	666	18
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"petrophilus"		"LC"	666	19
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"platei"	"Braided Tree Iguana"	"LC"	666	20
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"rabinoi"		"VU"	666	4
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"reichei"		"LC"	666	21
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"signifer"	"Zodiac Tree Iguana"	"LC"	666	22
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"stolzmanni"	"Stolzmann's Lizard, Stolzmann's Pacific Iguana"	"LC"	666	23
"SQUAMATA"	"TROPIDURIDAE"	"Liolaemus"	"vallecurensis"		"LC"	666	24
"SQUAMATA"	"TROPIDURIDAE"	"Microlophus"	"peruvianus"	"Peru Pacific Iguana"	"LC"	667	0
"SQUAMATA"	"TROPIDURIDAE"	"Phymaturus"	"palluma"	"High Mountain Lizard"	"LC"	668	0
"SQUAMATA"	"TROPIDURIDAE"	"Plica"	"lumaria"		"LC"	669	0
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"aculeatus"		"LC"	670	5
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"crassicaudatus"	"Spiny Whorltail Iguana"	"VU"	670	1
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"festae"	"Peracca's Whorltail Iguana"	"VU"	670	2
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"fimbriatus"	"Western Leaf Lizard"	"LR/nt"	670	4
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"frittsi"		"LC"	670	6
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"haenschi"	"Haensch's Whorltail Iguana"	"CR"	670	0
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"imitator"		"LC"	670	7
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"marmoratus"		"LC"	670	8
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"prionotus"		"LC"	670	9
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"scapularis"		"LC"	670	10
"SQUAMATA"	"TROPIDURIDAE"	"Stenocercus"	"torquatus"		"VU"	670	3
"SQUAMATA"	"TROPIDURIDAE"	"Tropidurus"	"chromatops"		"LC"	671	1
"SQUAMATA"	"TROPIDURIDAE"	"Tropidurus"	"erythrocephalus"		"NT"	671	0
"SQUAMATA"	"TROPIDURIDAE"	"Tropidurus"	"semitaeniatus"	"Striped Lava Lizard"	"LC"	671	2
"SQUAMATA"	"TROPIDURIDAE"	"Tropidurus"	"torquatus"	"Amazon Lava Lizard"	"LC"	671	3
"SQUAMATA"	"TYPHLOPIDAE"	"Acutotyphlops"	"subocularis"	"Bismarck Sharp-Nosed Blind Snake"	"LC"	672	0
"SQUAMATA"	"TYPHLOPIDAE"	"Afrotyphlops"	"gierrai"	"Gierra's Blind Snake, Usambara Spotted Worm Snake"	"EN"	673	0
"SQUAMATA"	"TYPHLOPIDAE"	"Austrotyphlops"	"endoterus"	"Interior Blind Snake"	"LC"	674	0
"SQUAMATA"	"TYPHLOPIDAE"	"Austrotyphlops"	"hamatus"	"Pale-headed Blind Snake"	"LC"	674	1
"SQUAMATA"	"TYPHLOPIDAE"	"Austrotyphlops"	"kimberleyensis"	"Kimberley Shallow-soil Blind Snake"	"LC"	674	2
"SQUAMATA"	"TYPHLOPIDAE"	"Austrotyphlops"	"pilbarensis"		"LC"	674	3
"SQUAMATA"	"TYPHLOPIDAE"	"Austrotyphlops"	"proximus"	"Proximus Blind Snake, Woodland Blind Snake"	"LC"	674	4
"SQUAMATA"	"TYPHLOPIDAE"	"Austrotyphlops"	"waitii"	"Beaked Blind Snake"	"LC"	674	5
"SQUAMATA"	"TYPHLOPIDAE"	"Grypotyphlops"	"acutus"	"Beaked Worm Snake, Beak-nosed Worm Snake"	"LC"	675	0
"SQUAMATA"	"TYPHLOPIDAE"	"Letheobia"	"crossii"	"Cross' Beaked Snake"	"LC"	676	0
"SQUAMATA"	"TYPHLOPIDAE"	"Letheobia"	"feae"	"St. Thomas' Beaked Snake"	"LC"	676	1
"SQUAMATA"	"TYPHLOPIDAE"	"Letheobia"	"graueri"	"Lake Tanganyika Blind Snake, Sternfeld's Beaked Snake"	"LC"	676	2
"SQUAMATA"	"TYPHLOPIDAE"	"Letheobia"	"praeocularis"	"Léopoldville Beaked Snake"	"LC"	676	3
"SQUAMATA"	"TYPHLOPIDAE"	"Letheobia"	"simonii"		"LC"	676	4
"SQUAMATA"	"TYPHLOPIDAE"	"Ramphotyphlops"	"acuticaudus"		"LC"	677	2
"SQUAMATA"	"TYPHLOPIDAE"	"Ramphotyphlops"	"albiceps"	"White-headed Blind Snake"	"LC"	677	3
"SQUAMATA"	"TYPHLOPIDAE"	"Ramphotyphlops"	"bicolor"		"LC"	677	4
"SQUAMATA"	"TYPHLOPIDAE"	"Ramphotyphlops"	"depressus"	"Melanesia Blindsnake"	"LC"	677	5
"SQUAMATA"	"TYPHLOPIDAE"	"Ramphotyphlops"	"exocoeti"	"Christmas Island Blind Snake"	"VU"	677	1
"SQUAMATA"	"TYPHLOPIDAE"	"Ramphotyphlops"	"lineatus"	"Lined Blind Snake, Striped Blind Snake, Striped Worm Snake"	"LC"	677	6
"SQUAMATA"	"TYPHLOPIDAE"	"Ramphotyphlops"	"suluensis"		"EN"	677	0
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"arenarius"	"Sand Worm Snake"	"LC"	678	9
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"biminiensis"		"NT"	678	7
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"boettgeri"		"LC"	678	10
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"caecatus"		"LC"	678	11
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"capitulatus"	"Haitian Pale-Lipped Blindsnake"	"EN"	678	1
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"castonotus"	"Brown-backed Blind Snake"	"LC"	678	12
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"costaricensis"	"Costa Rica Worm Snake"	"LC"	678	13
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"decorsei"		"LC"	678	14
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"diardii"	"Diard's Blindsnake, Indochinese Blindsnake, Large Blind Snake, Large Wormsnake"	"LC"	678	15
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"hectus"	"Tiburon Peninsula Blindsnake"	"EN"	678	2
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"hypomethes"	"Puerto Rican Coastal Blindsnake"	"LC"	678	16
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"jamaicensis"	"Jamaica Worm Snake"	"LC"	678	17
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"lazelli"		"CR"	678	0
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"microstomus"		"LC"	678	18
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"monensis"	"Mona Blind Snake"	"EN"	678	3
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"muelleri"	"Muller's Blind Snake"	"LC"	678	19
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"pammeces"	"South India Worm Snake, South Indian Blind Snake"	"LC"	678	20
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"reticulatus"	"Reticulate Worm Snake"	"LC"	678	21
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"ruber"	"Samar Blind Snake"	"LC"	678	22
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"schmutzi"	"Schmutz's Worm Snake"	"EN"	678	4
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"sulcatus"	"Island Worm Snake"	"LC"	678	23
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"syntherus"	"Barahona Peninsula Blindsnake"	"NT"	678	8
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"tasymicris"	"Grenada Bank Blindsnake"	"EN"	678	5
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"tenuis"		"LC"	678	24
"SQUAMATA"	"TYPHLOPIDAE"	"Typhlops"	"tycherus"		"VU"	678	6
"SQUAMATA"	"TYPHLOPIDAE"	"Xenotyphlops"	"grandidieri"		"CR"	679	0
"SQUAMATA"	"UROPELTIDAE"	"Brachyophidium"	"rhodogaster"	"Palni Mountain Burrowing Snake, Red-Bellied Shieldtail"	"LC"	680	0
"SQUAMATA"	"UROPELTIDAE"	"Melanophidium"	"bilineatum"	"Two-lined Black Earth Snake"	"VU"	681	0
"SQUAMATA"	"UROPELTIDAE"	"Melanophidium"	"punctatum"	"Beddome's Black Earth Snake, Beddome's Black Shieldtail"	"LC"	681	1
"SQUAMATA"	"UROPELTIDAE"	"Melanophidium"	"wynaudense"	"Indian Black Earth Snake, Wayanad shieldtail"	"LC"	681	2
"SQUAMATA"	"UROPELTIDAE"	"Platyplectrurus"	"madurensis"	"Travancore Hills Thorntail Snake, Palni Purple-brown Worm Snake, Madurai Shieldtail"	"EN"	682	0
"SQUAMATA"	"UROPELTIDAE"	"Plectrurus"	"perroteti"	"Nilgiri Burrowing Snake, Perrotet's Burrowing Snake, Perrotet's Sheildtail"	"LC"	683	0
"SQUAMATA"	"UROPELTIDAE"	"Rhinophis"	"drummondhayi"	"Drummond-hay's Earth Snake"	"NT"	684	1
